community_id,community_size,dominant_experience_level,entry_accessibility,community_label,defining_skills,defining_responsibility_signals,confidence,level_agreement,access_agreement,label_agreement,overall_agreement,calls_used,top_title_keywords,raw_call_outputs,batch_id
435,30,junior,clear_entry_point,Security Officer,"['security clearance', 'shift work', 'call center operation']","['protect and safeguard', 'direct supervision']",high,1.0,1.0,0.667,0.889,3,"security, officer, armed, clearance, shift, secret, guard, starting, wage, call, operator, center","[{""community_id"": 435, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Security Officer"", ""defining_skills"": [""security clearance"", ""shift work"", ""call center operation""], ""defining_responsibility_signals"": [""protect and safeguard"", ""direct supervision""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 435, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Security Officer\"", \""defining_skills\"": [\""security clearance\"", \""shift work\"", \""call center operation\""], \""defining_responsibility_signals\"": [\""protect and safeguard\"", \""direct supervision\""], \""confidence\"": \""high\""}""}, {""community_id"": 435, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Armed Security Operative"", ""defining_skills"": [""security"", ""armed"", ""clearance""], ""defining_responsibility_signals"": [""guard"", ""shift""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 435, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Armed Security Operative\"", \""defining_skills\"": [\""security\"", \""armed\"", \""clearance\""], \""defining_responsibility_signals\"": [\""guard\"", \""shift\""], \""confidence\"": \""high\""}""}, {""community_id"": 435, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Security Officer"", ""defining_skills"": [""security clearance"", ""shift work"", ""call center operation""], ""defining_responsibility_signals"": [""protect and safeguard"", ""supervised work""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 435, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Security Officer\"", \""defining_skills\"": [\""security clearance\"", \""shift work\"", \""call center operation\""], \""defining_responsibility_signals\"": [\""protect and safeguard\"", \""supervised work\""], \""confidence\"": \""high\""}""}]",18
436,30,junior,restricted_entry_point,Auto Technician Apprentice,"['repair techniques', 'industry-approved repair', 'vehicle repair']","['perform all-purpose duties', 'repair damaged vehicles']",high,1.0,1.0,0.667,0.889,3,"apprentice, technician, body, program, auto, automotive, painter, collision, experienced, parts, coordinator, shop","[{""community_id"": 436, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Auto Body Technician Apprentice"", ""defining_skills"": [""repair techniques"", ""industry-approved repair"", ""vehicle repair""], ""defining_responsibility_signals"": [""perform all-purpose duties"", ""repair damaged vehicles""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 436, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Auto Body Technician Apprentice\"", \""defining_skills\"": [\""repair techniques\"", \""industry-approved repair\"", \""vehicle repair\""], \""defining_responsibility_signals\"": [\""perform all-purpose duties\"", \""repair damaged vehicles\""], \""confidence\"": \""high\""}""}, {""community_id"": 436, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Auto Technician Apprentice"", ""defining_skills"": [""repair techniques"", ""industry-approved repair"", ""vehicle repair""], ""defining_responsibility_signals"": [""perform all-purpose duties"", ""repair damaged vehicles""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 436, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Auto Technician Apprentice\"", \""defining_skills\"": [\""repair techniques\"", \""industry-approved repair\"", \""vehicle repair\""], \""defining_responsibility_signals\"": [\""perform all-purpose duties\"", \""repair damaged vehicles\""], \""confidence\"": \""high\""}""}, {""community_id"": 436, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Auto Technician Apprentice"", ""defining_skills"": [""repair vehicles"", ""industry-approved repair techniques"", ""vehicle damage assessment""], ""defining_responsibility_signals"": [""perform all-purpose duties"", ""repair vehicles to pre-accident condition""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 436, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Auto Technician Apprentice\"", \""defining_skills\"": [\""repair vehicles\"", \""industry-approved repair techniques\"", \""vehicle damage assessment\""], \""defining_responsibility_signals\"": [\""perform all-purpose duties\"", \""repair vehicles to pre-accident condition\""], \""confidence\"": \""high\""}""}]",18
437,30,mid,moderate_entry_barrier,Corporate Counsel,"['transactional law', 'in-house counsel', 'general counsel']","['sit as part of a team', 'report into the general counsel']",medium,0.667,0.667,0.333,0.556,3,"counsel, corporate, senior, house, general, legal, governance, manager, product, commercial, attorney, korean","[{""community_id"": 437, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Corporate Counsel"", ""defining_skills"": [""transactional law"", ""in-house counsel"", ""general counsel""], ""defining_responsibility_signals"": [""sit as part of a team"", ""report into the general counsel""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 437, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Corporate Counsel\"", \""defining_skills\"": [\""transactional law\"", \""in-house counsel\"", \""general counsel\""], \""defining_responsibility_signals\"": [\""sit as part of a team\"", \""report into the general counsel\""], \""confidence\"": \""medium\""}""}, {""community_id"": 437, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Legal Governance"", ""defining_skills"": [""intellectual property expertise"", ""strategic initiatives"", ""legal business affairs""], ""defining_responsibility_signals"": [""lead an internal legal team"", ""safeguard legal interests""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 437, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Legal Governance\"", \""defining_skills\"": [\""intellectual property expertise\"", \""strategic initiatives\"", \""legal business affairs\""], \""defining_responsibility_signals\"": [\""lead an internal legal team\"", \""safeguard legal interests\""], \""confidence\"": \""high\""}""}, {""community_id"": 437, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Legal Counsel"", ""defining_skills"": [""in-house legal counsel"", ""legal expertise"", ""contract negotiation""], ""defining_responsibility_signals"": [""work closely with"", ""join their dynamic team""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 437, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Legal Counsel\"", \""defining_skills\"": [\""in-house legal counsel\"", \""legal expertise\"", \""contract negotiation\""], \""defining_responsibility_signals\"": [\""work closely with\"", \""join their dynamic team\""], \""confidence\"": \""medium\""}""}]",18
438,30,junior,clear_entry_point,Infrastructure Technician,"['cabling', 'installation', 'network']","['field work', 'technical support']",high,1.0,1.0,0.667,0.889,3,"technician, cable, lead, infrastructure, data, center, tech, network, field, entry, cabling, installation","[{""community_id"": 438, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Infrastructure Technician"", ""defining_skills"": [""cabling"", ""installation"", ""network""], ""defining_responsibility_signals"": [""field work"", ""technical support""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 438, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Infrastructure Technician\"", \""defining_skills\"": [\""cabling\"", \""installation\"", \""network\""], \""defining_responsibility_signals\"": [\""field work\"", \""technical support\""], \""confidence\"": \""high\""}""}, {""community_id"": 438, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Infrastructure Technician"", ""defining_skills"": [""cabling"", ""installation"", ""network""], ""defining_responsibility_signals"": [""field work"", ""technical support""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 438, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Infrastructure Technician\"", \""defining_skills\"": [\""cabling\"", \""installation\"", \""network\""], \""defining_responsibility_signals\"": [\""field work\"", \""technical support\""], \""confidence\"": \""medium\""}""}, {""community_id"": 438, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Data Center Technician"", ""defining_skills"": [""cabling"", ""installation"", ""data center""], ""defining_responsibility_signals"": [""entry-level"", ""paid training""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 438, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Data Center Technician\"", \""defining_skills\"": [\""cabling\"", \""installation\"", \""data center\""], \""defining_responsibility_signals\"": [\""entry-level\"", \""paid training\""], \""confidence\"": \""high\""}""}]",18
439,30,junior,moderate_entry_barrier,Jewelry Sales & Consulting,"['sales', 'consulting', 'jewelry knowledge']","['sell jewelry', 'assist customers']",medium,1.0,1.0,0.667,0.889,3,"jared, manager, jewelers, assistant, general, luxury, apprentice, jeweler, signet, sales, jewelry, consultant","[{""community_id"": 439, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Jewelry Sales & Consulting"", ""defining_skills"": [""sales"", ""consulting"", ""jewelry knowledge""], ""defining_responsibility_signals"": [""assist customers"", ""sell jewelry""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 439, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Jewelry Sales & Consulting\"", \""defining_skills\"": [\""sales\"", \""consulting\"", \""jewelry knowledge\""], \""defining_responsibility_signals\"": [\""assist customers\"", \""sell jewelry\""], \""confidence\"": \""medium\""}""}, {""community_id"": 439, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Jewelry Sales & Consulting"", ""defining_skills"": [""sales"", ""consulting"", ""customer service""], ""defining_responsibility_signals"": [""assist customers"", ""sell jewelry""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 439, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Jewelry Sales & Consulting\"", \""defining_skills\"": [\""sales\"", \""consulting\"", \""customer service\""], \""defining_responsibility_signals\"": [\""assist customers\"", \""sell jewelry\""], \""confidence\"": \""medium\""}""}, {""community_id"": 439, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Jewelry Sales"", ""defining_skills"": [""jewelry knowledge"", ""sales skills"", ""customer service""], ""defining_responsibility_signals"": [""consult customers"", ""sell jewelry""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 439, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Jewelry Sales\"", \""defining_skills\"": [\""jewelry knowledge\"", \""sales skills\"", \""customer service\""], \""defining_responsibility_signals\"": [\""consult customers\"", \""sell jewelry\""], \""confidence\"": \""medium\""}""}]",18
440,29,mid,moderate_entry_barrier,Property Accountants,"['GAAP accounting', 'property accounting', 'common area maintenance']","['integral part of a team', 'responsible for all functions relating to property accounting']",medium,1.0,1.0,1.0,1.0,3,"accountant, property, senior, tax, manager, auditor, accounting, financial, general, ledger, clerk, real","[{""community_id"": 440, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Property Accountants"", ""defining_skills"": [""GAAP accounting"", ""property accounting"", ""common area maintenance""], ""defining_responsibility_signals"": [""integral part of a team"", ""responsible for all functions relating to property accounting""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 440, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Property Accountants\"", \""defining_skills\"": [\""GAAP accounting\"", \""property accounting\"", \""common area maintenance\""], \""defining_responsibility_signals\"": [\""integral part of a team\"", \""responsible for all functions relating to property accounting\""], \""confidence\"": \""medium\""}""}, {""community_id"": 440, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Property Accountants"", ""defining_skills"": [""commercial property accounting"", ""Yardi"", ""remote flexibility""], ""defining_responsibility_signals"": [""remote work"", ""accounting duties""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 440, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Property Accountants\"", \""defining_skills\"": [\""commercial property accounting\"", \""Yardi\"", \""remote flexibility\""], \""defining_responsibility_signals\"": [\""remote work\"", \""accounting duties\""], \""confidence\"": \""medium\""}""}, {""community_id"": 440, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Property Accountants"", ""defining_skills"": [""financial statements"", ""cash flow projections"", ""rent rolls""], ""defining_responsibility_signals"": [""prepare financial statements"", ""review rent rolls""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 440, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Property Accountants\"", \""defining_skills\"": [\""financial statements\"", \""cash flow projections\"", \""rent rolls\""], \""defining_responsibility_signals\"": [\""prepare financial statements\"", \""review rent rolls\""], \""confidence\"": \""medium\""}""}]",18
441,29,junior,restricted_entry_point,Healthcare Technicians,"['paramedic', 'tech', 'patient care']","['assist', 'support']",high,1.0,1.0,1.0,1.0,3,"prn, tech, patient, care, technician, assistant, therapist, physician, clinic, paramedic, potential, sign","[{""community_id"": 441, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Healthcare Technicians"", ""defining_skills"": [""paramedic"", ""tech"", ""patient care""], ""defining_responsibility_signals"": [""assist"", ""support""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 441, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Healthcare Technicians\"", \""defining_skills\"": [\""paramedic\"", \""tech\"", \""patient care\""], \""defining_responsibility_signals\"": [\""assist\"", \""support\""], \""confidence\"": \""high\""}""}, {""community_id"": 441, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Healthcare Technicians"", ""defining_skills"": [""paramedic"", ""tech"", ""patient care""], ""defining_responsibility_signals"": [""assist"", ""support""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 441, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Healthcare Technicians\"", \""defining_skills\"": [\""paramedic\"", \""tech\"", \""patient care\""], \""defining_responsibility_signals\"": [\""assist\"", \""support\""], \""confidence\"": \""high\""}""}, {""community_id"": 441, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Healthcare Technicians"", ""defining_skills"": [""paramedic"", ""tech"", ""patient care""], ""defining_responsibility_signals"": [""assist"", ""support""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 441, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Healthcare Technicians\"", \""defining_skills\"": [\""paramedic\"", \""tech\"", \""patient care\""], \""defining_responsibility_signals\"": [\""assist\"", \""support\""], \""confidence\"": \""high\""}""}]",18
442,29,mid,moderate_entry_barrier,Equipment Maintenance,"['equipment maintenance', 'supervision', 'CMMS']","['oversee', 'report to manager']",medium,1.0,1.0,0.333,0.778,3,"technician, maintenance, equipment, manager, data, engineer, mechanic, desk, specialist, cmms, administrator, manufacturing","[{""community_id"": 442, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Equipment Maintenance"", ""defining_skills"": [""equipment maintenance"", ""supervision"", ""CMMS""], ""defining_responsibility_signals"": [""oversee"", ""report to manager""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 442, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Equipment Maintenance\"", \""defining_skills\"": [\""equipment maintenance\"", \""supervision\"", \""CMMS\""], \""defining_responsibility_signals\"": [\""oversee\"", \""report to manager\""], \""confidence\"": \""medium\""}""}, {""community_id"": 442, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Naval Electronics Technicians"", ""defining_skills"": [""technician"", ""maintenance"", ""equipment""], ""defining_responsibility_signals"": [""provide technical support"", ""collaborate with engineers""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 442, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Naval Electronics Technicians\"", \""defining_skills\"": [\""technician\"", \""maintenance\"", \""equipment\""], \""defining_responsibility_signals\"": [\""provide technical support\"", \""collaborate with engineers\""], \""confidence\"": \""medium\""}""}, {""community_id"": 442, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Quality Control Community"", ""defining_skills"": [""inspection"", ""quality control"", ""conformance""], ""defining_responsibility_signals"": [""report to QC lead"", ""assure conformance to quality control requirements""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 442, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Quality Control Community\"", \""defining_skills\"": [\""inspection\"", \""quality control\"", \""conformance\""], \""defining_responsibility_signals\"": [\""report to QC lead\"", \""assure conformance to quality control requirements\""], \""confidence\"": \""medium\""}""}]",18
443,29,mid,moderate_entry_barrier,Business Analysts,"['SAP', 'technical', 'business']","['implement', 'liaise']",high,1.0,1.0,0.333,0.778,3,"manager, project, senior, program, analyst, implementation, technical, sap, software, architect, business, lead","[{""community_id"": 443, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Business Analysts"", ""defining_skills"": [""SAP"", ""technical"", ""business""], ""defining_responsibility_signals"": [""implement"", ""liaise""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 443, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Business Analysts\"", \""defining_skills\"": [\""SAP\"", \""technical\"", \""business\""], \""defining_responsibility_signals\"": [\""implement\"", \""liaise\""], \""confidence\"": \""medium\""}""}, {""community_id"": 443, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Technical Program Manager"", ""defining_skills"": [""cloud-focused projects"", ""strategic"", ""matrixed organization""], ""defining_responsibility_signals"": [""leading"", ""driver""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 443, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Technical Program Manager\"", \""defining_skills\"": [\""cloud-focused projects\"", \""strategic\"", \""matrixed organization\""], \""defining_responsibility_signals\"": [\""leading\"", \""driver\""], \""confidence\"": \""high\""}""}, {""community_id"": 443, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Enterprise Software Management"", ""defining_skills"": [""SAP"", ""software"", ""technical""], ""defining_responsibility_signals"": [""lead"", ""supervise""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 443, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Enterprise Software Management\"", \""defining_skills\"": [\""SAP\"", \""software\"", \""technical\""], \""defining_responsibility_signals\"": [\""lead\"", \""supervise\""], \""confidence\"": \""high\""}""}]",18
444,29,mid,moderate_entry_barrier,Software Engineering,"['python', 'cloud', 'snowflake']","['lead', 'architect']",medium,1.0,1.0,0.667,0.889,3,"engineer, software, data, senior, python, developer, cloud, lead, snowflake, only, architect, platform","[{""community_id"": 444, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Software Engineering"", ""defining_skills"": [""python"", ""cloud"", ""snowflake""], ""defining_responsibility_signals"": [""lead"", ""architect""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 444, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Software Engineering\"", \""defining_skills\"": [\""python\"", \""cloud\"", \""snowflake\""], \""defining_responsibility_signals\"": [\""lead\"", \""architect\""], \""confidence\"": \""medium\""}""}, {""community_id"": 444, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Software Engineering"", ""defining_skills"": [""python"", ""backend"", ""cloud""], ""defining_responsibility_signals"": [""build and support tools"", ""architect core components""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 444, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Software Engineering\"", \""defining_skills\"": [\""python\"", \""backend\"", \""cloud\""], \""defining_responsibility_signals\"": [\""build and support tools\"", \""architect core components\""], \""confidence\"": \""medium\""}""}, {""community_id"": 444, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Mid-level Tech Leads"", ""defining_skills"": [""python"", ""cloud"", ""snowflake""], ""defining_responsibility_signals"": [""lead"", ""architect""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 444, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Mid-level Tech Leads\"", \""defining_skills\"": [\""python\"", \""cloud\"", \""snowflake\""], \""defining_responsibility_signals\"": [\""lead\"", \""architect\""], \""confidence\"": \""medium\""}""}]",18
445,29,mid,moderate_entry_barrier,Technical Program Managers,"['technical', 'program', 'management']","['drive execution', 'multiple tech initiatives']",high,0.667,0.667,0.333,0.556,3,"manager, program, technical, project, management, technology, business, director, principal, product, 5115, iii","[{""community_id"": 445, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Technical Program Managers"", ""defining_skills"": [""technical"", ""program"", ""management""], ""defining_responsibility_signals"": [""drive execution"", ""multiple tech initiatives""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 445, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Technical Program Managers\"", \""defining_skills\"": [\""technical\"", \""program\"", \""management\""], \""defining_responsibility_signals\"": [\""drive execution\"", \""multiple tech initiatives\""], \""confidence\"": \""high\""}""}, {""community_id"": 445, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""IT Program Management"", ""defining_skills"": [""program management"", ""information technology"", ""cross-functional leadership""], ""defining_responsibility_signals"": [""drive critical IT programs"", ""lead cross-functional teams""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 445, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""IT Program Management\"", \""defining_skills\"": [\""program management\"", \""information technology\"", \""cross-functional leadership\""], \""defining_responsibility_signals\"": [\""drive critical IT programs\"", \""lead cross-functional teams\""], \""confidence\"": \""high\""}""}, {""community_id"": 445, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Senior Technical Program Manager"", ""defining_skills"": [""servicenow"", ""autonomous vehicle driving"", ""cross-departmental collaboration""], ""defining_responsibility_signals"": [""deployment of servicenow"", ""collaboration across various departments""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 445, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Senior Technical Program Manager\"", \""defining_skills\"": [\""servicenow\"", \""autonomous vehicle driving\"", \""cross-departmental collaboration\""], \""defining_responsibility_signals\"": [\""deployment of servicenow\"", \""collaboration across various departments\""], \""confidence\"": \""high\""}""}]",18
