community_id,community_size,dominant_experience_level,entry_accessibility,community_label,defining_skills,defining_responsibility_signals,confidence,level_agreement,access_agreement,label_agreement,overall_agreement,calls_used,top_title_keywords,raw_call_outputs,batch_id
460,28,mid,restricted_entry_point,Dialysis Nurses,"['Peritoneal Dialysis', 'Patient Care', 'Case Management']","['Independently manage cases', 'Accountability']",high,1.0,1.0,0.667,0.889,3,"nurse, registered, dialysis, acute, licensed, practical, days, ltach, experienced, sugarland, professional, katy","[{""community_id"": 460, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Dialysis Nurse"", ""defining_skills"": [""Peritoneal Dialysis"", ""Patient Care"", ""Case Management""], ""defining_responsibility_signals"": [""Independently manage cases"", ""Accountability""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 460, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Dialysis Nurse\"", \""defining_skills\"": [\""Peritoneal Dialysis\"", \""Patient Care\"", \""Case Management\""], \""defining_responsibility_signals\"": [\""Independently manage cases\"", \""Accountability\""], \""confidence\"": \""high\""}""}, {""community_id"": 460, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Dialysis Nurses"", ""defining_skills"": [""Peritoneal Dialysis"", ""Patient Care"", ""Case Management""], ""defining_responsibility_signals"": [""Independently manage cases"", ""Accountability""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 460, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Dialysis Nurses\"", \""defining_skills\"": [\""Peritoneal Dialysis\"", \""Patient Care\"", \""Case Management\""], \""defining_responsibility_signals\"": [\""Independently manage cases\"", \""Accountability\""], \""confidence\"": \""high\""}""}, {""community_id"": 460, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Dialysis Nurses"", ""defining_skills"": [""Registered Nurse (RN) license"", ""Dialysis care"", ""Clinical skills""], ""defining_responsibility_signals"": [""Provide acute care"", ""Manage patient treatment plans""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 460, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Dialysis Nurses\"", \""defining_skills\"": [\""Registered Nurse (RN) license\"", \""Dialysis care\"", \""Clinical skills\""], \""defining_responsibility_signals\"": [\""Provide acute care\"", \""Manage patient treatment plans\""], \""confidence\"": \""high\""}""}]",19
461,28,junior,clear_entry_point,Warehouse Operators,"['forklift operation', 'material handling', 'safety at heights']","['move materials', 'place product in designated areas']",high,1.0,1.0,1.0,1.0,3,"forklift, operator, shift, 2nd, driver, worker, warehouse, lift, thomasville, equipment, 1st, loader","[{""community_id"": 461, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Warehouse Operators"", ""defining_skills"": [""forklift operation"", ""material handling"", ""safety at heights""], ""defining_responsibility_signals"": [""move materials"", ""place product in designated areas""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 461, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Warehouse Operators\"", \""defining_skills\"": [\""forklift operation\"", \""material handling\"", \""safety at heights\""], \""defining_responsibility_signals\"": [\""move materials\"", \""place product in designated areas\""], \""confidence\"": \""high\""}""}, {""community_id"": 461, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Warehouse Operators"", ""defining_skills"": [""forklift operation"", ""material handling"", ""safety at heights""], ""defining_responsibility_signals"": [""move materials"", ""place product in designated areas""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 461, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Warehouse Operators\"", \""defining_skills\"": [\""forklift operation\"", \""material handling\"", \""safety at heights\""], \""defining_responsibility_signals\"": [\""move materials\"", \""place product in designated areas\""], \""confidence\"": \""high\""}""}, {""community_id"": 461, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Warehouse Operators"", ""defining_skills"": [""forklift operation"", ""material handling"", ""safety at heights""], ""defining_responsibility_signals"": [""move materials"", ""place product in designated areas""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 461, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Warehouse Operators\"", \""defining_skills\"": [\""forklift operation\"", \""material handling\"", \""safety at heights\""], \""defining_responsibility_signals\"": [\""move materials\"", \""place product in designated areas\""], \""confidence\"": \""high\""}""}]",19
462,28,mid,moderate_entry_barrier,Emergency Medicine Locums,"['Emergency Medicine', 'Locums', 'Hospital-based']","['Hospital-based', 'Grow career']",medium,1.0,1.0,0.667,0.889,3,"technologist, locums, medicine, physician, surgical, medical, emergency, technician, hca, houston, healthcare, center","[{""community_id"": 462, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Emergency Medicine Locums"", ""defining_skills"": [""Emergency Medicine"", ""Locums"", ""Hospital-based""], ""defining_responsibility_signals"": [""Hospital-based"", ""Grow career""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 462, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Emergency Medicine Locums\"", \""defining_skills\"": [\""Emergency Medicine\"", \""Locums\"", \""Hospital-based\""], \""defining_responsibility_signals\"": [\""Hospital-based\"", \""Grow career\""], \""confidence\"": \""medium\""}""}, {""community_id"": 462, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Emergency Medicine Locums"", ""defining_skills"": [""Emergency Medicine"", ""Locums"", ""Hospital-based""], ""defining_responsibility_signals"": [""Hospital-based"", ""Grow your career""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 462, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Emergency Medicine Locums\"", \""defining_skills\"": [\""Emergency Medicine\"", \""Locums\"", \""Hospital-based\""], \""defining_responsibility_signals\"": [\""Hospital-based\"", \""Grow your career\""], \""confidence\"": \""medium\""}""}, {""community_id"": 462, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Healthcare Locums"", ""defining_skills"": [""medical"", ""surgical"", ""technician""], ""defining_responsibility_signals"": [""hospital-based"", ""career growth""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 462, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Healthcare Locums\"", \""defining_skills\"": [\""medical\"", \""surgical\"", \""technician\""], \""defining_responsibility_signals\"": [\""hospital-based\"", \""career growth\""], \""confidence\"": \""medium\""}""}]",19
463,28,mid,moderate_entry_barrier,Customer Success Specialist,"['customer success', 'global leadership', 'enterprise software']","['lead', 'manage customer relationships']",medium,1.0,1.0,1.0,1.0,3,"customer, manager, success, service, enterprise, specialist, operations, lead, global, s2p, program, returns","[{""community_id"": 463, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Customer Success Specialist"", ""defining_skills"": [""customer success"", ""global leadership"", ""enterprise software""], ""defining_responsibility_signals"": [""lead"", ""manage customer relationships""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 463, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Customer Success Specialist\"", \""defining_skills\"": [\""customer success\"", \""global leadership\"", \""enterprise software\""], \""defining_responsibility_signals\"": [\""lead\"", \""manage customer relationships\""], \""confidence\"": \""medium\""}""}, {""community_id"": 463, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Customer Success Specialist"", ""defining_skills"": [""customer success"", ""global leadership"", ""enterprise software""], ""defining_responsibility_signals"": [""lead"", ""deliver""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 463, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Customer Success Specialist\"", \""defining_skills\"": [\""customer success\"", \""global leadership\"", \""enterprise software\""], \""defining_responsibility_signals\"": [\""lead\"", \""deliver\""], \""confidence\"": \""medium\""}""}, {""community_id"": 463, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Customer Success Specialist"", ""defining_skills"": [""customer success"", ""project management"", ""complex infrastructure""], ""defining_responsibility_signals"": [""implement complex projects"", ""document crime scenes""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 463, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Customer Success Specialist\"", \""defining_skills\"": [\""customer success\"", \""project management\"", \""complex infrastructure\""], \""defining_responsibility_signals\"": [\""implement complex projects\"", \""document crime scenes\""], \""confidence\"": \""high\""}""}]",19
464,28,senior,restricted_entry_point,Senior HR Generalists,"['Talent Acquisition', 'Recruiting', 'HR Generalist']","['Proven Track Record', 'Talent Acquisition Leadership']",high,0.667,0.667,0.333,0.556,3,"generalist, human, resources, senior, partner, talent, business, acquisition, coordinator, payroll, chief, people","[{""community_id"": 464, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Senior HR Generalists"", ""defining_skills"": [""Talent Acquisition"", ""Recruiting"", ""HR Generalist""], ""defining_responsibility_signals"": [""Proven Track Record"", ""Talent Acquisition Leadership""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 464, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Senior HR Generalists\"", \""defining_skills\"": [\""Talent Acquisition\"", \""Recruiting\"", \""HR Generalist\""], \""defining_responsibility_signals\"": [\""Proven Track Record\"", \""Talent Acquisition Leadership\""], \""confidence\"": \""high\""}""}, {""community_id"": 464, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""HR Generalists"", ""defining_skills"": [""talent acquisition"", ""HR generalist"", ""HR director""], ""defining_responsibility_signals"": [""driving talent acquisition"", ""reporting to HR director""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 464, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""HR Generalists\"", \""defining_skills\"": [\""talent acquisition\"", \""HR generalist\"", \""HR director\""], \""defining_responsibility_signals\"": [\""driving talent acquisition\"", \""reporting to HR director\""], \""confidence\"": \""high\""}""}, {""community_id"": 464, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Senior HR Business Partners"", ""defining_skills"": [""people skills"", ""talent policies"", ""employee engagement""], ""defining_responsibility_signals"": [""lead"", ""direct""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 464, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Senior HR Business Partners\"", \""defining_skills\"": [\""people skills\"", \""talent policies\"", \""employee engagement\""], \""defining_responsibility_signals\"": [\""lead\"", \""direct\""], \""confidence\"": \""high\""}""}]",19
465,28,junior,clear_entry_point,CDL Truck Driver,"['CDL', 'Delivery', 'truck driving']","['drive', 'deliver']",high,1.0,1.0,0.667,0.889,3,"driver, cdl, truck, delivery, pay, residential, manager, local, yard, spotter, dedicated, guaranteed","[{""community_id"": 465, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""CDL Truck Driver"", ""defining_skills"": [""CDL"", ""truck driving"", ""delivery""], ""defining_responsibility_signals"": [""drive"", ""deliver""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 465, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""CDL Truck Driver\"", \""defining_skills\"": [\""CDL\"", \""truck driving\"", \""delivery\""], \""defining_responsibility_signals\"": [\""drive\"", \""deliver\""], \""confidence\"": \""high\""}""}, {""community_id"": 465, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Dedicated Truck Driver"", ""defining_skills"": [""CDL-A"", ""Truck Driving"", ""Delivery""], ""defining_responsibility_signals"": [""Drive 12 days, get home 2 days"", ""No touch freight""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 465, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Dedicated Truck Driver\"", \""defining_skills\"": [\""CDL-A\"", \""Truck Driving\"", \""Delivery\""], \""defining_responsibility_signals\"": [\""Drive 12 days, get home 2 days\"", \""No touch freight\""], \""confidence\"": \""high\""}""}, {""community_id"": 465, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""CDL Truck Driver"", ""defining_skills"": [""CDL"", ""Truck"", ""Delivery""], ""defining_responsibility_signals"": [""Drive"", ""Residential Delivery""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 465, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""CDL Truck Driver\"", \""defining_skills\"": [\""CDL\"", \""Truck\"", \""Delivery\""], \""defining_responsibility_signals\"": [\""Drive\"", \""Residential Delivery\""], \""confidence\"": \""high\""}""}]",19
466,28,mid,moderate_entry_barrier,Agile Scrum Masters,"['Scrum', 'Agile', 'Project Management']","['Optimize flow of stories', 'Mitigate risk']",high,0.667,0.667,0.333,0.556,3,"manager, scrum, master, project, technical, technology, engineering, information, digital, product, senior, agile","[{""community_id"": 466, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Agile Scrum Masters"", ""defining_skills"": [""Scrum"", ""Agile"", ""Project Management""], ""defining_responsibility_signals"": [""Optimize flow of stories"", ""Mitigate risk""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 466, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Agile Scrum Masters\"", \""defining_skills\"": [\""Scrum\"", \""Agile\"", \""Project Management\""], \""defining_responsibility_signals\"": [\""Optimize flow of stories\"", \""Mitigate risk\""], \""confidence\"": \""high\""}""}, {""community_id"": 466, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Scrum Master Community"", ""defining_skills"": [""Scrum"", ""Agile"", ""Project Management""], ""defining_responsibility_signals"": [""Lead teams"", ""Facilitate Agile processes""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 466, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Scrum Master Community\"", \""defining_skills\"": [\""Scrum\"", \""Agile\"", \""Project Management\""], \""defining_responsibility_signals\"": [\""Lead teams\"", \""Facilitate Agile processes\""], \""confidence\"": \""high\""}""}, {""community_id"": 466, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Senior Digital Product Management"", ""defining_skills"": [""digital product management"", ""platform digital transfers"", ""payments product""], ""defining_responsibility_signals"": [""join a platform team"", ""support independent registered investment advisors""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 466, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Senior Digital Product Management\"", \""defining_skills\"": [\""digital product management\"", \""platform digital transfers\"", \""payments product\""], \""defining_responsibility_signals\"": [\""join a platform team\"", \""support independent registered investment advisors\""], \""confidence\"": \""high\""}""}]",19
467,28,mid,moderate_entry_barrier,Tech Support Specialists,"['tier 1 tech support', 'helpdesk', 'troubleshooting']","['handle customer inquiries', 'resolve technical issues']",medium,1.0,1.0,0.333,0.778,3,"support, specialist, desk, help, technical, technology, information, technician, tier, manager, mac, service","[{""community_id"": 467, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Tech Support Specialists"", ""defining_skills"": [""tier 1 tech support"", ""helpdesk"", ""troubleshooting""], ""defining_responsibility_signals"": [""handle customer inquiries"", ""resolve technical issues""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 467, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Tech Support Specialists\"", \""defining_skills\"": [\""tier 1 tech support\"", \""helpdesk\"", \""troubleshooting\""], \""defining_responsibility_signals\"": [\""handle customer inquiries\"", \""resolve technical issues\""], \""confidence\"": \""medium\""}""}, {""community_id"": 467, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Lab Technician"", ""defining_skills"": [""data center operations"", ""technical proficiency"", ""relevant areas""], ""defining_responsibility_signals"": [""lab technician"", ""contract role""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 467, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Lab Technician\"", \""defining_skills\"": [\""data center operations\"", \""technical proficiency\"", \""relevant areas\""], \""defining_responsibility_signals\"": [\""lab technician\"", \""contract role\""], \""confidence\"": \""medium\""}""}, {""community_id"": 467, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""IT Support Management"", ""defining_skills"": [""helpdesk management"", ""IT consulting"", ""cybersecurity""], ""defining_responsibility_signals"": [""own and manage IT services"", ""develop staff""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 467, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""IT Support Management\"", \""defining_skills\"": [\""helpdesk management\"", \""IT consulting\"", \""cybersecurity\""], \""defining_responsibility_signals\"": [\""own and manage IT services\"", \""develop staff\""], \""confidence\"": \""medium\""}""}]",19
468,28,junior,clear_entry_point,Patient Access Specialists,"['patient access', 'revenue cycle management', 'technology-enabled solutions']","['handle patient inquiries', 'process insurance claims']",medium,0.667,0.667,0.333,0.556,3,"access, patient, medical, service, specialist, representative, manager, business, emergency, department, mount, sinai","[{""community_id"": 468, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Patient Access Specialists"", ""defining_skills"": [""patient access"", ""revenue cycle management"", ""technology-enabled solutions""], ""defining_responsibility_signals"": [""handle patient inquiries"", ""process insurance claims""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 468, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Patient Access Specialists\"", \""defining_skills\"": [\""patient access\"", \""revenue cycle management\"", \""technology-enabled solutions\""], \""defining_responsibility_signals\"": [\""handle patient inquiries\"", \""process insurance claims\""], \""confidence\"": \""high\""}""}, {""community_id"": 468, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Patient Access"", ""defining_skills"": [""patient access"", ""revenue cycle management"", ""technology-enabled solutions""], ""defining_responsibility_signals"": [""supervise"", ""manage""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 468, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Patient Access\"", \""defining_skills\"": [\""patient access\"", \""revenue cycle management\"", \""technology-enabled solutions\""], \""defining_responsibility_signals\"": [\""supervise\"", \""manage\""], \""confidence\"": \""medium\""}""}, {""community_id"": 468, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Medical Benefits Management"", ""defining_skills"": [""benefits management"", ""clinical operations"", ""cost savings""], ""defining_responsibility_signals"": [""deliver cost savings"", ""manage clinical domains""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 468, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Medical Benefits Management\"", \""defining_skills\"": [\""benefits management\"", \""clinical operations\"", \""cost savings\""], \""defining_responsibility_signals\"": [\""deliver cost savings\"", \""manage clinical domains\""], \""confidence\"": \""medium\""}""}]",19
469,28,mid,moderate_entry_barrier,Manufacturing Technicians,"['CNC', 'machining', 'injection molding']","['shift work', 'execute defined projects']",medium,1.0,1.0,1.0,1.0,3,"technician, shift, machinist, 2nd, millwright, tooling, engineer, maker, injection, molding, cnc, 3rd","[{""community_id"": 469, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Manufacturing Technicians"", ""defining_skills"": [""CNC"", ""machining"", ""tooling""], ""defining_responsibility_signals"": [""execute defined projects"", ""collaborate with team""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 469, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Manufacturing Technicians\"", \""defining_skills\"": [\""CNC\"", \""machining\"", \""tooling\""], \""defining_responsibility_signals\"": [\""execute defined projects\"", \""collaborate with team\""], \""confidence\"": \""medium\""}""}, {""community_id"": 469, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Manufacturing Technicians"", ""defining_skills"": [""CNC"", ""machining"", ""injection molding""], ""defining_responsibility_signals"": [""shift work"", ""tool operation""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 469, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Manufacturing Technicians\"", \""defining_skills\"": [\""CNC\"", \""machining\"", \""injection molding\""], \""defining_responsibility_signals\"": [\""shift work\"", \""tool operation\""], \""confidence\"": \""medium\""}""}, {""community_id"": 469, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Manufacturing Technicians"", ""defining_skills"": [""CNC"", ""machining"", ""injection molding""], ""defining_responsibility_signals"": [""shift work"", ""operating machinery""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 469, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Manufacturing Technicians\"", \""defining_skills\"": [\""CNC\"", \""machining\"", \""injection molding\""], \""defining_responsibility_signals\"": [\""shift work\"", \""operating machinery\""], \""confidence\"": \""medium\""}""}]",19
470,28,junior,clear_entry_point,Food Service Specialists,"['food preparation', 'dietary services', 'patient care']","['serve meals', 'assist with dietary needs']",high,1.0,1.0,0.333,0.778,3,"food, nutrition, dietary, cook, service, aide, dietitian, registered, assistant, specialist, diet, clinical","[{""community_id"": 470, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Food Service Specialists"", ""defining_skills"": [""food preparation"", ""nutrition"", ""dietary services""], ""defining_responsibility_signals"": [""serve meals"", ""assist with dietary needs""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 470, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Food Service Specialists\"", \""defining_skills\"": [\""food preparation\"", \""nutrition\"", \""dietary services\""], \""defining_responsibility_signals\"": [\""serve meals\"", \""assist with dietary needs\""], \""confidence\"": \""high\""}""}, {""community_id"": 470, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Nutrition Assistant"", ""defining_skills"": [""food preparation"", ""patient care"", ""dietary services""], ""defining_responsibility_signals"": [""provide accurate timely information"", ""join dietary team""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 470, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Nutrition Assistant\"", \""defining_skills\"": [\""food preparation\"", \""patient care\"", \""dietary services\""], \""defining_responsibility_signals\"": [\""provide accurate timely information\"", \""join dietary team\""], \""confidence\"": \""high\""}""}, {""community_id"": 470, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Food & Nutrition Aides"", ""defining_skills"": [""food preparation"", ""patient care"", ""dietary planning""], ""defining_responsibility_signals"": [""assist in meal preparation"", ""provide patient care""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 470, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Food & Nutrition Aides\"", \""defining_skills\"": [\""food preparation\"", \""patient care\"", \""dietary planning\""], \""defining_responsibility_signals\"": [\""assist in meal preparation\"", \""provide patient care\""], \""confidence\"": \""high\""}""}]",19
