community_id,community_size,dominant_experience_level,entry_accessibility,community_label,defining_skills,defining_responsibility_signals,confidence,level_agreement,access_agreement,label_agreement,overall_agreement,calls_used,top_title_keywords,raw_call_outputs,batch_id
410,31,junior,clear_entry_point,Office Administrators,"['office administrator', 'assist', 'provide tools']","['assist', 'provide tools and information']",medium,1.0,0.667,1.0,0.889,3,"specialist, office, administrator, account, manager, clerk, accounts, billing, medical, collections, cycle, senior","[{""community_id"": 410, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Office Administrators"", ""defining_skills"": [""office administrator"", ""assist"", ""provide tools""], ""defining_responsibility_signals"": [""all-purpose duties"", ""front office teammates""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 410, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Office Administrators\"", \""defining_skills\"": [\""office administrator\"", \""assist\"", \""provide tools\""], \""defining_responsibility_signals\"": [\""all-purpose duties\"", \""front office teammates\""], \""confidence\"": \""medium\""}""}, {""community_id"": 410, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Office Administrators"", ""defining_skills"": [""office administration"", ""front office support"", ""training""], ""defining_responsibility_signals"": [""assist"", ""provide tools and information""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 410, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Office Administrators\"", \""defining_skills\"": [\""office administration\"", \""front office support\"", \""training\""], \""defining_responsibility_signals\"": [\""assist\"", \""provide tools and information\""], \""confidence\"": \""medium\""}""}, {""community_id"": 410, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Office Administrators"", ""defining_skills"": [""office administrator"", ""front office"", ""tools training""], ""defining_responsibility_signals"": [""assist"", ""provide tools and information""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 410, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Office Administrators\"", \""defining_skills\"": [\""office administrator\"", \""front office\"", \""tools training\""], \""defining_responsibility_signals\"": [\""assist\"", \""provide tools and information\""], \""confidence\"": \""medium\""}""}]",17
411,31,mid,restricted_entry_point,Retail Sales Supervisor,"['leadership', 'retail experience', 'team management']","['supervise team', 'empower team members']",high,1.0,1.0,1.0,1.0,3,"supervisor, retail, sales, stocking, manager, store, route, representative, shop, print, marketing, dairy","[{""community_id"": 411, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Retail Sales Supervisor"", ""defining_skills"": [""leadership"", ""retail experience"", ""team management""], ""defining_responsibility_signals"": [""supervise team"", ""empower team members""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 411, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Retail Sales Supervisor\"", \""defining_skills\"": [\""leadership\"", \""retail experience\"", \""team management\""], \""defining_responsibility_signals\"": [\""supervise team\"", \""empower team members\""], \""confidence\"": \""high\""}""}, {""community_id"": 411, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Retail Sales Supervisor"", ""defining_skills"": [""leadership"", ""retail experience"", ""team management""], ""defining_responsibility_signals"": [""supervise team"", ""empower team members""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 411, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Retail Sales Supervisor\"", \""defining_skills\"": [\""leadership\"", \""retail experience\"", \""team management\""], \""defining_responsibility_signals\"": [\""supervise team\"", \""empower team members\""], \""confidence\"": \""high\""}""}, {""community_id"": 411, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Retail Sales Supervisor"", ""defining_skills"": [""leadership"", ""retail experience"", ""team management""], ""defining_responsibility_signals"": [""supervise team"", ""empower team members""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 411, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Retail Sales Supervisor\"", \""defining_skills\"": [\""leadership\"", \""retail experience\"", \""team management\""], \""defining_responsibility_signals\"": [\""supervise team\"", \""empower team members\""], \""confidence\"": \""high\""}""}]",17
412,31,senior,restricted_entry_point,Senior Highway Engineers,"['civil engineering', 'project management', 'transportation infrastructure']","['lead engineering team', 'win work']",high,0.667,0.667,0.333,0.556,3,"senior, engineer, manager, project, highway, transportation, structural, roadway, bridge, electrical, design, engineering","[{""community_id"": 412, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Senior Highway Engineers"", ""defining_skills"": [""civil engineering"", ""project management"", ""transportation infrastructure""], ""defining_responsibility_signals"": [""lead engineering team"", ""win work""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 412, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Senior Highway Engineers\"", \""defining_skills\"": [\""civil engineering\"", \""project management\"", \""transportation infrastructure\""], \""defining_responsibility_signals\"": [\""lead engineering team\"", \""win work\""], \""confidence\"": \""high\""}""}, {""community_id"": 412, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Senior Engineer"", ""defining_skills"": [""civil engineering"", ""project management"", ""transportation infrastructure""], ""defining_responsibility_signals"": [""lead engineering team"", ""win work""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 412, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Senior Engineer\"", \""defining_skills\"": [\""civil engineering\"", \""project management\"", \""transportation infrastructure\""], \""defining_responsibility_signals\"": [\""lead engineering team\"", \""win work\""], \""confidence\"": \""high\""}""}, {""community_id"": 412, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Transportation Engineers"", ""defining_skills"": [""bridge design"", ""highway engineering"", ""structural design""], ""defining_responsibility_signals"": [""project management"", ""team collaboration""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 412, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Transportation Engineers\"", \""defining_skills\"": [\""bridge design\"", \""highway engineering\"", \""structural design\""], \""defining_responsibility_signals\"": [\""project management\"", \""team collaboration\""], \""confidence\"": \""medium\""}""}]",17
413,31,mid,moderate_entry_barrier,AI Product Engineers,"['generative AI', 'machine learning', 'software engineering']","['product engineering', 'lead']",high,1.0,1.0,0.667,0.889,3,"engineer, senior, machine, learning, lead, generative, eligible, software, engineering, data, scientist, product","[{""community_id"": 413, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""AI Product Engineering"", ""defining_skills"": [""generative AI"", ""machine learning"", ""software engineering""], ""defining_responsibility_signals"": [""people leader"", ""product engineering""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 413, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""AI Product Engineering\"", \""defining_skills\"": [\""generative AI\"", \""machine learning\"", \""software engineering\""], \""defining_responsibility_signals\"": [\""people leader\"", \""product engineering\""], \""confidence\"": \""high\""}""}, {""community_id"": 413, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""AI Product Engineers"", ""defining_skills"": [""generative AI"", ""machine learning"", ""software engineering""], ""defining_responsibility_signals"": [""lead"", ""architect""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 413, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""AI Product Engineers\"", \""defining_skills\"": [\""generative AI\"", \""machine learning\"", \""software engineering\""], \""defining_responsibility_signals\"": [\""lead\"", \""architect\""], \""confidence\"": \""high\""}""}, {""community_id"": 413, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""AI Product Engineers"", ""defining_skills"": [""generative AI"", ""machine learning"", ""software engineering""], ""defining_responsibility_signals"": [""lead"", ""product engineering""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 413, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""AI Product Engineers\"", \""defining_skills\"": [\""generative AI\"", \""machine learning\"", \""software engineering\""], \""defining_responsibility_signals\"": [\""lead\"", \""product engineering\""], \""confidence\"": \""high\""}""}]",17
414,31,mid,moderate_entry_barrier,Health & Safety Management,"['risk assessment', 'health and safety management', 'safety protocols']","['manage safety programs', 'coordinate safety teams']",medium,1.0,1.0,0.333,0.778,3,"safety, manager, health, environmental, coordinator, site, environment, director, branch, specialist, risk, hse","[{""community_id"": 414, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Health & Safety Management"", ""defining_skills"": [""health and safety management"", ""risk assessment"", ""safety protocols""], ""defining_responsibility_signals"": [""manage safety programs"", ""coordinate safety teams""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 414, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Health & Safety Management\"", \""defining_skills\"": [\""health and safety management\"", \""risk assessment\"", \""safety protocols\""], \""defining_responsibility_signals\"": [\""manage safety programs\"", \""coordinate safety teams\""], \""confidence\"": \""medium\""}""}, {""community_id"": 414, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Health & Safety Specialists"", ""defining_skills"": [""risk mitigation"", ""regulatory compliance"", ""program development""], ""defining_responsibility_signals"": [""assist in development and deployment of programs"", ""ensure safety and regulatory requirements""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 414, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Health & Safety Specialists\"", \""defining_skills\"": [\""risk mitigation\"", \""regulatory compliance\"", \""program development\""], \""defining_responsibility_signals\"": [\""assist in development and deployment of programs\"", \""ensure safety and regulatory requirements\""], \""confidence\"": \""medium\""}""}, {""community_id"": 414, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Environmental Health Safety"", ""defining_skills"": [""safety management"", ""environmental compliance"", ""risk assessment""], ""defining_responsibility_signals"": [""support plants"", ""report to manager""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 414, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Environmental Health Safety\"", \""defining_skills\"": [\""safety management\"", \""environmental compliance\"", \""risk assessment\""], \""defining_responsibility_signals\"": [\""support plants\"", \""report to manager\""], \""confidence\"": \""medium\""}""}]",17
415,31,mid,moderate_entry_barrier,Quality Control Chemists,"['analytical skills', 'chemistry', 'quality control']","['maintain quality standards', 'coordinate laboratory activities']",medium,1.0,1.0,0.333,0.778,3,"chemist, quality, control, laboratory, research, senior, analytical, scientist, sample, coordinator, microbiology, validation","[{""community_id"": 415, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Quality Control Chemists"", ""defining_skills"": [""analytical skills"", ""chemistry"", ""quality control""], ""defining_responsibility_signals"": [""maintain quality standards"", ""coordinate laboratory activities""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 415, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Quality Control Chemists\"", \""defining_skills\"": [\""analytical skills\"", \""chemistry\"", \""quality control\""], \""defining_responsibility_signals\"": [\""maintain quality standards\"", \""coordinate laboratory activities\""], \""confidence\"": \""medium\""}""}, {""community_id"": 415, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Chemistry Formulation Scientist"", ""defining_skills"": [""formulation development"", ""R&D"", ""manufacturing""], ""defining_responsibility_signals"": [""support current and new products"", ""provide support""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 415, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Chemistry Formulation Scientist\"", \""defining_skills\"": [\""formulation development\"", \""R&D\"", \""manufacturing\""], \""defining_responsibility_signals\"": [\""support current and new products\"", \""provide support\""], \""confidence\"": \""medium\""}""}, {""community_id"": 415, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Quality Control Scientists"", ""defining_skills"": [""analytical functions"", ""validation testing"", ""reporting""], ""defining_responsibility_signals"": [""supporting validation testing"", ""ensuring activities occur""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 415, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Quality Control Scientists\"", \""defining_skills\"": [\""analytical functions\"", \""validation testing\"", \""reporting\""], \""defining_responsibility_signals\"": [\""supporting validation testing\"", \""ensuring activities occur\""], \""confidence\"": \""medium\""}""}]",17
416,31,mid,restricted_entry_point,Mental Health Specialists,"['medical support', 'clinical support', 'behavioral health duties']","['provide medical/clinical support', 'perform medical/behavioral health duties']",high,1.0,0.667,0.667,0.778,3,"psychiatric, nurse, practitioner, psychiatrist, health, mental, specialist, pmhnp, medical, psychologist, staff, behavioral","[{""community_id"": 416, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Mental Health Specialist"", ""defining_skills"": [""medical support"", ""clinical support"", ""behavioral health duties""], ""defining_responsibility_signals"": [""provide medical/clinical support"", ""perform medical/behavioral health duties""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 416, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Mental Health Specialist\"", \""defining_skills\"": [\""medical support\"", \""clinical support\"", \""behavioral health duties\""], \""defining_responsibility_signals\"": [\""provide medical/clinical support\"", \""perform medical/behavioral health duties\""], \""confidence\"": \""high\""}""}, {""community_id"": 416, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Mental Health Specialists"", ""defining_skills"": [""psychiatric care"", ""mental health"", ""behavioral health""], ""defining_responsibility_signals"": [""provide care"", ""treat patients""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 416, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Mental Health Specialists\"", \""defining_skills\"": [\""psychiatric care\"", \""mental health\"", \""behavioral health\""], \""defining_responsibility_signals\"": [\""provide care\"", \""treat patients\""], \""confidence\"": \""high\""}""}, {""community_id"": 416, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Mental Health Specialists"", ""defining_skills"": [""psychological assessment"", ""therapeutic interventions"", ""mental health diagnosis""], ""defining_responsibility_signals"": [""provide clinical services"", ""collaborate with multidisciplinary team""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 416, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Mental Health Specialists\"", \""defining_skills\"": [\""psychological assessment\"", \""therapeutic interventions\"", \""mental health diagnosis\""], \""defining_responsibility_signals\"": [\""provide clinical services\"", \""collaborate with multidisciplinary team\""], \""confidence\"": \""high\""}""}]",17
417,31,junior,clear_entry_point,Software Internships,"['software development', 'engineering', 'program management']","['internship', 'summer program']",high,1.0,1.0,1.0,1.0,3,"intern, summer, 2024, software, internship, development, engineer, engineering, program, management, campus, fall","[{""community_id"": 417, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Software Internships"", ""defining_skills"": [""software development"", ""engineering"", ""program management""], ""defining_responsibility_signals"": [""internship"", ""summer program""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 417, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Software Internships\"", \""defining_skills\"": [\""software development\"", \""engineering\"", \""program management\""], \""defining_responsibility_signals\"": [\""internship\"", \""summer program\""], \""confidence\"": \""high\""}""}, {""community_id"": 417, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Software Internships"", ""defining_skills"": [""software development"", ""engineering"", ""program management""], ""defining_responsibility_signals"": [""internship"", ""summer program""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 417, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Software Internships\"", \""defining_skills\"": [\""software development\"", \""engineering\"", \""program management\""], \""defining_responsibility_signals\"": [\""internship\"", \""summer program\""], \""confidence\"": \""high\""}""}, {""community_id"": 417, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Software Internships"", ""defining_skills"": [""software development"", ""engineering"", ""program management""], ""defining_responsibility_signals"": [""internship"", ""summer program""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 417, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Software Internships\"", \""defining_skills\"": [\""software development\"", \""engineering\"", \""program management\""], \""defining_responsibility_signals\"": [\""internship\"", \""summer program\""], \""confidence\"": \""high\""}""}]",17
418,31,mid,moderate_entry_barrier,Packaging Engineers,"['packaging', 'engineering', 'innovation']","['collaborate', 'produce results']",medium,0.667,0.667,0.667,0.667,3,"packaging, engineer, senior, manager, development, shift, operations, new, principal, designer, maintenance, tech","[{""community_id"": 418, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Packaging Engineers"", ""defining_skills"": [""packaging"", ""engineering"", ""innovation""], ""defining_responsibility_signals"": [""collaborate"", ""produce results""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 418, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Packaging Engineers\"", \""defining_skills\"": [\""packaging\"", \""engineering\"", \""innovation\""], \""defining_responsibility_signals\"": [\""collaborate\"", \""produce results\""], \""confidence\"": \""medium\""}""}, {""community_id"": 418, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Packaging Engineering"", ""defining_skills"": [""packaging engineering"", ""project management"", ""product launches""], ""defining_responsibility_signals"": [""lead engineering efforts"", ""manage projects""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 418, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Packaging Engineering\"", \""defining_skills\"": [\""packaging engineering\"", \""project management\"", \""product launches\""], \""defining_responsibility_signals\"": [\""lead engineering efforts\"", \""manage projects\""], \""confidence\"": \""high\""}""}, {""community_id"": 418, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Packaging Engineers"", ""defining_skills"": [""packaging innovation"", ""world-class packaging"", ""contribute to success""], ""defining_responsibility_signals"": [""create the future"", ""play a part""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 418, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Packaging Engineers\"", \""defining_skills\"": [\""packaging innovation\"", \""world-class packaging\"", \""contribute to success\""], \""defining_responsibility_signals\"": [\""create the future\"", \""play a part\""], \""confidence\"": \""medium\""}""}]",17
419,31,junior,moderate_entry_barrier,Healthcare Support,"['patient care', 'clinical quality', 'admitting procedures']","['assist patients', 'maintain quality standards']",medium,1.0,1.0,0.333,0.778,3,"patient, account, technician, registrar, admitting, med, quality, clinical, supervisor, emergency, nurse, public","[{""community_id"": 419, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Healthcare Support"", ""defining_skills"": [""patient care"", ""clinical quality"", ""admitting procedures""], ""defining_responsibility_signals"": [""assist patients"", ""maintain quality standards""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 419, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Healthcare Support\"", \""defining_skills\"": [\""patient care\"", \""clinical quality\"", \""admitting procedures\""], \""defining_responsibility_signals\"": [\""assist patients\"", \""maintain quality standards\""], \""confidence\"": \""medium\""}""}, {""community_id"": 419, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Hospital Support Staff"", ""defining_skills"": [""patient care"", ""admitting"", ""medical terminology""], ""defining_responsibility_signals"": [""assist"", ""support""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 419, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Hospital Support Staff\"", \""defining_skills\"": [\""patient care\"", \""admitting\"", \""medical terminology\""], \""defining_responsibility_signals\"": [\""assist\"", \""support\""], \""confidence\"": \""medium\""}""}, {""community_id"": 419, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Hospital Technicians"", ""defining_skills"": [""medical supplies"", ""sterile processing"", ""hospital equipment""], ""defining_responsibility_signals"": [""assist in medical procedures"", ""maintain hospital equipment""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 419, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Hospital Technicians\"", \""defining_skills\"": [\""medical supplies\"", \""sterile processing\"", \""hospital equipment\""], \""defining_responsibility_signals\"": [\""assist in medical procedures\"", \""maintain hospital equipment\""], \""confidence\"": \""medium\""}""}]",17
420,31,junior,clear_entry_point,Retail Sales Management,"['sales management', 'part-time work', 'employee relations']","['lead team', 'oversee operations']",medium,1.0,1.0,1.0,1.0,3,"sales, manager, 24h210, 24h150, store, assistant, 24h300, seasonal, 24h115, 24h400, 24h961","[{""community_id"": 420, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Retail Sales Management"", ""defining_skills"": [""sales management"", ""part-time work"", ""employee relations""], ""defining_responsibility_signals"": [""lead team"", ""oversee operations""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 420, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Retail Sales Management\"", \""defining_skills\"": [\""sales management\"", \""part-time work\"", \""employee relations\""], \""defining_responsibility_signals\"": [\""lead team\"", \""oversee operations\""], \""confidence\"": \""medium\""}""}, {""community_id"": 420, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Retail Sales Management"", ""defining_skills"": [""sales management"", ""part-time work"", ""employee relations""], ""defining_responsibility_signals"": [""lead team"", ""oversee operations""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 420, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Retail Sales Management\"", \""defining_skills\"": [\""sales management\"", \""part-time work\"", \""employee relations\""], \""defining_responsibility_signals\"": [\""lead team\"", \""oversee operations\""], \""confidence\"": \""medium\""}""}, {""community_id"": 420, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Retail Sales Management"", ""defining_skills"": [""sales management"", ""team leadership"", ""customer service""], ""defining_responsibility_signals"": [""full-time"", ""24/7 shift management""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 420, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Retail Sales Management\"", \""defining_skills\"": [\""sales management\"", \""team leadership\"", \""customer service\""], \""defining_responsibility_signals\"": [\""full-time\"", \""24/7 shift management\""], \""confidence\"": \""medium\""}""}]",17
