community_id,community_size,dominant_experience_level,entry_accessibility,community_label,defining_skills,defining_responsibility_signals,confidence,level_agreement,access_agreement,label_agreement,overall_agreement,calls_used,top_title_keywords,raw_call_outputs,batch_id
510,27,junior,clear_entry_point,Hilton Housekeeping,"['housekeeping', 'teamwork', 'shift work']","['join team', 'shift pattern']",high,1.0,1.0,0.333,0.778,3,"hilton, guest, service, agent, coordinator, washington, orlando, manager, anatole, front, overnight, houseperson","[{""community_id"": 510, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Hilton Housekeeping"", ""defining_skills"": [""housekeeping"", ""shift work"", ""teamwork""], ""defining_responsibility_signals"": [""join team"", ""shift pattern""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 510, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Hilton Housekeeping\"", \""defining_skills\"": [\""housekeeping\"", \""shift work\"", \""teamwork\""], \""defining_responsibility_signals\"": [\""join team\"", \""shift pattern\""], \""confidence\"": \""high\""}""}, {""community_id"": 510, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Hotel Room Attendant"", ""defining_skills"": [""housekeeping"", ""guest service"", ""teamwork""], ""defining_responsibility_signals"": [""maintain cleanliness"", ""assist guests""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 510, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Hotel Room Attendant\"", \""defining_skills\"": [\""housekeeping\"", \""guest service\"", \""teamwork\""], \""defining_responsibility_signals\"": [\""maintain cleanliness\"", \""assist guests\""], \""confidence\"": \""high\""}""}, {""community_id"": 510, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Hotel Guest Service"", ""defining_skills"": [""customer service"", ""front desk"", ""guest communication""], ""defining_responsibility_signals"": [""handle guest inquiries"", ""check-in/check-out""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 510, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Hotel Guest Service\"", \""defining_skills\"": [\""customer service\"", \""front desk\"", \""guest communication\""], \""defining_responsibility_signals\"": [\""handle guest inquiries\"", \""check-in/check-out\""], \""confidence\"": \""high\""}""}]",21
511,27,mid,moderate_entry_barrier,Land Surveying Professionals,"['land surveying', 'project management', 'client coordination']","['lead and manage projects', 'supervise staff']",high,1.0,1.0,0.667,0.889,3,"survey, surveyor, land, technician, chief, project, surveying, party, leader, professional, manager, senior","[{""community_id"": 511, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Land Surveying Professionals"", ""defining_skills"": [""land surveying"", ""project management"", ""client coordination""], ""defining_responsibility_signals"": [""lead and manage projects"", ""supervise staff""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 511, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Land Surveying Professionals\"", \""defining_skills\"": [\""land surveying\"", \""project management\"", \""client coordination\""], \""defining_responsibility_signals\"": [\""lead and manage projects\"", \""supervise staff\""], \""confidence\"": \""high\""}""}, {""community_id"": 511, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Land Surveying Professionals"", ""defining_skills"": [""land surveying"", ""project management"", ""staff supervision""], ""defining_responsibility_signals"": [""lead and manage projects"", ""supervise staff""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 511, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Land Surveying Professionals\"", \""defining_skills\"": [\""land surveying\"", \""project management\"", \""staff supervision\""], \""defining_responsibility_signals\"": [\""lead and manage projects\"", \""supervise staff\""], \""confidence\"": \""high\""}""}, {""community_id"": 511, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Surveying Professionals"", ""defining_skills"": [""surveying"", ""geospatial data"", ""intelligent insights""], ""defining_responsibility_signals"": [""lead survey crew"", ""transform complex data""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 511, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Surveying Professionals\"", \""defining_skills\"": [\""surveying\"", \""geospatial data\"", \""intelligent insights\""], \""defining_responsibility_signals\"": [\""lead survey crew\"", \""transform complex data\""], \""confidence\"": \""medium\""}""}]",21
512,27,junior,clear_entry_point,Health Information Specialist,"['data management', 'health records', 'CPC']","['data protection', 'data delivery']",medium,1.0,1.0,1.0,1.0,3,"specialist, health, information, onsite, medical, records, area, data, record, lead, national, cpc","[{""community_id"": 512, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Health Information Specialist"", ""defining_skills"": [""data management"", ""health records"", ""CPC""], ""defining_responsibility_signals"": [""data protection"", ""data delivery""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 512, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Health Information Specialist\"", \""defining_skills\"": [\""data management\"", \""health records\"", \""CPC\""], \""defining_responsibility_signals\"": [\""data protection\"", \""data delivery\""], \""confidence\"": \""high\""}""}, {""community_id"": 512, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Health Information Specialist"", ""defining_skills"": [""data management"", ""health records"", ""CPC""], ""defining_responsibility_signals"": [""data protection"", ""data delivery""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 512, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Health Information Specialist\"", \""defining_skills\"": [\""data management\"", \""health records\"", \""CPC\""], \""defining_responsibility_signals\"": [\""data protection\"", \""data delivery\""], \""confidence\"": \""medium\""}""}, {""community_id"": 512, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Health Information Specialist"", ""defining_skills"": [""data management"", ""health records"", ""CPC""], ""defining_responsibility_signals"": [""data protection"", ""data delivery""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 512, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Health Information Specialist\"", \""defining_skills\"": [\""data management\"", \""health records\"", \""CPC\""], \""defining_responsibility_signals\"": [\""data protection\"", \""data delivery\""], \""confidence\"": \""medium\""}""}]",21
513,26,mid,moderate_entry_barrier,Cardiac Rehab Nurses,"['patient care', 'clinical assessment', 'care planning']","['collaborative care', 'best possible outcomes']",medium,1.0,1.0,0.667,0.889,3,"nurse, rehab, cardiac, registered, clinical, specialist, therapist, westover, hills, case, manager, days","[{""community_id"": 513, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Cardiac Rehab Nurses"", ""defining_skills"": [""clinical assessment"", ""care planning"", ""patient care""], ""defining_responsibility_signals"": [""collaborative care"", ""best possible outcomes""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 513, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Cardiac Rehab Nurses\"", \""defining_skills\"": [\""clinical assessment\"", \""care planning\"", \""patient care\""], \""defining_responsibility_signals\"": [\""collaborative care\"", \""best possible outcomes\""], \""confidence\"": \""medium\""}""}, {""community_id"": 513, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Cardiac Rehab Nurses"", ""defining_skills"": [""cardiac rehabilitation"", ""clinical skills"", ""case management""], ""defining_responsibility_signals"": [""provide care"", ""coordinate treatment""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 513, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Cardiac Rehab Nurses\"", \""defining_skills\"": [\""cardiac rehabilitation\"", \""clinical skills\"", \""case management\""], \""defining_responsibility_signals\"": [\""provide care\"", \""coordinate treatment\""], \""confidence\"": \""medium\""}""}, {""community_id"": 513, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Rehab Nurses"", ""defining_skills"": [""clinical procedures"", ""patient care"", ""medical terminology""], ""defining_responsibility_signals"": [""implement care plans"", ""coordinate with team""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 513, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Rehab Nurses\"", \""defining_skills\"": [\""clinical procedures\"", \""patient care\"", \""medical terminology\""], \""defining_responsibility_signals\"": [\""implement care plans\"", \""coordinate with team\""], \""confidence\"": \""medium\""}""}]",21
514,26,junior,clear_entry_point,Retail Sales Associate,"['sales', 'retail', 'customer service']","['part-time', 'high performing team']",high,1.0,1.0,1.0,1.0,3,"sales, retail, aeropostale, edison, mall, fort, myers, 33901, bilingual, preferred, inside, 10805","[{""community_id"": 514, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Retail Sales Associate"", ""defining_skills"": [""sales"", ""retail"", ""customer service""], ""defining_responsibility_signals"": [""part-time"", ""high performing team""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 514, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Retail Sales Associate\"", \""defining_skills\"": [\""sales\"", \""retail\"", \""customer service\""], \""defining_responsibility_signals\"": [\""part-time\"", \""high performing team\""], \""confidence\"": \""high\""}""}, {""community_id"": 514, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Retail Sales Associate"", ""defining_skills"": [""sales"", ""retail"", ""customer service""], ""defining_responsibility_signals"": [""part-time"", ""high performing team""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 514, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Retail Sales Associate\"", \""defining_skills\"": [\""sales\"", \""retail\"", \""customer service\""], \""defining_responsibility_signals\"": [\""part-time\"", \""high performing team\""], \""confidence\"": \""high\""}""}, {""community_id"": 514, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Retail Sales Associate"", ""defining_skills"": [""sales"", ""retail"", ""customer service""], ""defining_responsibility_signals"": [""part-time"", ""high performing team""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 514, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Retail Sales Associate\"", \""defining_skills\"": [\""sales\"", \""retail\"", \""customer service\""], \""defining_responsibility_signals\"": [\""part-time\"", \""high performing team\""], \""confidence\"": \""high\""}""}]",21
515,26,junior,clear_entry_point,Retail Cashier,"['cash handling', 'customer service', 'self-checkout operation']","['assist customers', 'monitor self-checkout registers']",high,1.0,1.0,1.0,1.0,3,"cashier, manager, merchandising, operations, replenishment, store, opening, stock, coordinator, support, retail, center","[{""community_id"": 515, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Retail Cashier"", ""defining_skills"": [""cash handling"", ""customer service"", ""self-checkout operation""], ""defining_responsibility_signals"": [""assist customers"", ""monitor self-checkout registers""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 515, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Retail Cashier\"", \""defining_skills\"": [\""cash handling\"", \""customer service\"", \""self-checkout operation\""], \""defining_responsibility_signals\"": [\""assist customers\"", \""monitor self-checkout registers\""], \""confidence\"": \""high\""}""}, {""community_id"": 515, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Retail Cashier"", ""defining_skills"": [""cash handling"", ""customer service"", ""self-checkout operation""], ""defining_responsibility_signals"": [""assist customers"", ""monitor self-checkout registers""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 515, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Retail Cashier\"", \""defining_skills\"": [\""cash handling\"", \""customer service\"", \""self-checkout operation\""], \""defining_responsibility_signals\"": [\""assist customers\"", \""monitor self-checkout registers\""], \""confidence\"": \""high\""}""}, {""community_id"": 515, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Retail Cashier"", ""defining_skills"": [""cash handling"", ""customer service"", ""self-checkout operation""], ""defining_responsibility_signals"": [""assist customers"", ""monitor self-checkout registers""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 515, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Retail Cashier\"", \""defining_skills\"": [\""cash handling\"", \""customer service\"", \""self-checkout operation\""], \""defining_responsibility_signals\"": [\""assist customers\"", \""monitor self-checkout registers\""], \""confidence\"": \""high\""}""}]",21
516,26,mid,moderate_entry_barrier,Medical Care,"['ICU care', 'Critical care', 'Medical surgery']","['Provide critical care', 'Assist in surgeries']",high,1.0,1.0,0.333,0.778,3,"nurse, travel, registered, icu, week, care, per, critical, labor, delivery, medical, surgical","[{""community_id"": 516, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Medical Care"", ""defining_skills"": [""ICU care"", ""Critical care"", ""Medical surgery""], ""defining_responsibility_signals"": [""Provide critical care"", ""Assist in surgeries""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 516, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Medical Care\"", \""defining_skills\"": [\""ICU care\"", \""Critical care\"", \""Medical surgery\""], \""defining_responsibility_signals\"": [\""Provide critical care\"", \""Assist in surgeries\""], \""confidence\"": \""high\""}""}, {""community_id"": 516, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Medical Travel Nurse"", ""defining_skills"": [""ICU care"", ""post-anesthesia"", ""critical care""], ""defining_responsibility_signals"": [""care for patients"", ""work in shifts""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 516, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Medical Travel Nurse\"", \""defining_skills\"": [\""ICU care\"", \""post-anesthesia\"", \""critical care\""], \""defining_responsibility_signals\"": [\""care for patients\"", \""work in shifts\""], \""confidence\"": \""high\""}""}, {""community_id"": 516, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Medical Travel Nurses"", ""defining_skills"": [""ICU care"", ""Critical care"", ""Labor and delivery""], ""defining_responsibility_signals"": [""Provide patient care"", ""Collaborate with team""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 516, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Medical Travel Nurses\"", \""defining_skills\"": [\""ICU care\"", \""Critical care\"", \""Labor and delivery\""], \""defining_responsibility_signals\"": [\""Provide patient care\"", \""Collaborate with team\""], \""confidence\"": \""high\""}""}]",21
517,26,junior,moderate_entry_barrier,Assistant Store Manager,"['customer service', 'merchandising', 'teamwork']","['assist store manager', 'diverse team']",medium,0.667,1.0,0.333,0.667,3,"assistant, store, manager, sales, merchandiser, monthly, incentive, opportunities, route, professional, beauty, concierge","[{""community_id"": 517, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Assistant Store Manager"", ""defining_skills"": [""teamwork"", ""customer service"", ""merchandising""], ""defining_responsibility_signals"": [""assist store manager"", ""diverse team""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 517, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Assistant Store Manager\"", \""defining_skills\"": [\""teamwork\"", \""customer service\"", \""merchandising\""], \""defining_responsibility_signals\"": [\""assist store manager\"", \""diverse team\""], \""confidence\"": \""medium\""}""}, {""community_id"": 517, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Retail Store Management"", ""defining_skills"": [""bilingual Spanish"", ""store management"", ""team leadership""], ""defining_responsibility_signals"": [""work between multiple stores"", ""accurate pay range""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 517, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Retail Store Management\"", \""defining_skills\"": [\""bilingual Spanish\"", \""store management\"", \""team leadership\""], \""defining_responsibility_signals\"": [\""work between multiple stores\"", \""accurate pay range\""], \""confidence\"": \""medium\""}""}, {""community_id"": 517, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Retail Assistant Manager"", ""defining_skills"": [""sales"", ""merchandising"", ""customer service""], ""defining_responsibility_signals"": [""assist store manager"", ""oversee staff""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 517, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Retail Assistant Manager\"", \""defining_skills\"": [\""sales\"", \""merchandising\"", \""customer service\""], \""defining_responsibility_signals\"": [\""assist store manager\"", \""oversee staff\""], \""confidence\"": \""medium\""}""}]",21
518,26,mid,moderate_entry_barrier,Deal Desk Specialists,"['sales support', 'corporate governance', 'transaction management']","['maintain corporate governance', 'support sales teams']",high,0.667,0.667,0.667,0.667,3,"manager, specialist, deal, desk, supply, operations, planning, sales, chain, analytics, planner, coordinator","[{""community_id"": 518, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""restricted_entry_point"", ""community_label"": ""Supply Chain Analytics Manager"", ""defining_skills"": [""forecasting"", ""inventory management"", ""analytics tools""], ""defining_responsibility_signals"": [""strategic partnership"", ""cross-organizational impact""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 518, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""restricted_entry_point\"", \""community_label\"": \""Supply Chain Analytics Manager\"", \""defining_skills\"": [\""forecasting\"", \""inventory management\"", \""analytics tools\""], \""defining_responsibility_signals\"": [\""strategic partnership\"", \""cross-organizational impact\""], \""confidence\"": \""high\""}""}, {""community_id"": 518, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Deal Desk Specialists"", ""defining_skills"": [""sales support"", ""corporate governance"", ""transaction management""], ""defining_responsibility_signals"": [""maintain corporate governance"", ""support sales teams""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 518, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Deal Desk Specialists\"", \""defining_skills\"": [\""sales support\"", \""corporate governance\"", \""transaction management\""], \""defining_responsibility_signals\"": [\""maintain corporate governance\"", \""support sales teams\""], \""confidence\"": \""high\""}""}, {""community_id"": 518, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Deal Desk Specialists"", ""defining_skills"": [""sales support"", ""corporate governance"", ""transaction management""], ""defining_responsibility_signals"": [""maintain corporate governance"", ""support sales teams""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 518, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Deal Desk Specialists\"", \""defining_skills\"": [\""sales support\"", \""corporate governance\"", \""transaction management\""], \""defining_responsibility_signals\"": [\""maintain corporate governance\"", \""support sales teams\""], \""confidence\"": \""medium\""}""}]",21
519,26,junior,clear_entry_point,Office Assistants,"['clerical', 'administrative', 'office']","['assist', 'support']",high,1.0,1.0,0.333,0.778,3,"assistant, administrative, office, specialist, operations, administrator, technician, systems, coordinator, clerical, dispatcher, data","[{""community_id"": 519, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Office Assistants"", ""defining_skills"": [""office"", ""clerical"", ""administrative""], ""defining_responsibility_signals"": [""process documents"", ""materials handling""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 519, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Office Assistants\"", \""defining_skills\"": [\""office\"", \""clerical\"", \""administrative\""], \""defining_responsibility_signals\"": [\""process documents\"", \""materials handling\""], \""confidence\"": \""high\""}""}, {""community_id"": 519, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Administrative Assistants"", ""defining_skills"": [""administrative"", ""clerical"", ""data""], ""defining_responsibility_signals"": [""assist"", ""support""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 519, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Administrative Assistants\"", \""defining_skills\"": [\""administrative\"", \""clerical\"", \""data\""], \""defining_responsibility_signals\"": [\""assist\"", \""support\""], \""confidence\"": \""high\""}""}, {""community_id"": 519, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""clear_entry_point"", ""community_label"": ""Office Administrators"", ""defining_skills"": [""administrative"", ""clerical"", ""coordinator""], ""defining_responsibility_signals"": [""support"", ""assist""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 519, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""clear_entry_point\"", \""community_label\"": \""Office Administrators\"", \""defining_skills\"": [\""administrative\"", \""clerical\"", \""coordinator\""], \""defining_responsibility_signals\"": [\""support\"", \""assist\""], \""confidence\"": \""medium\""}""}]",21
520,26,mid,moderate_entry_barrier,Procurement Specialists,"['procurement', 'purchasing', 'negotiation']","['evaluate prices', 'award bids']",medium,1.0,1.0,0.667,0.889,3,"manager, logistics, specialist, coordinator, pricing, buyer, production, senior, procurement, project, supply, indirect","[{""community_id"": 520, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Procurement Specialists"", ""defining_skills"": [""procurement"", ""purchasing"", ""negotiation""], ""defining_responsibility_signals"": [""evaluate prices"", ""award bids""], ""confidence"": ""medium"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 520, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Procurement Specialists\"", \""defining_skills\"": [\""procurement\"", \""purchasing\"", \""negotiation\""], \""defining_responsibility_signals\"": [\""evaluate prices\"", \""award bids\""], \""confidence\"": \""medium\""}""}, {""community_id"": 520, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Logistics Coordinators"", ""defining_skills"": [""contract administration"", ""invoice preparation"", ""spare parts delivery""], ""defining_responsibility_signals"": [""coordinate with departments"", ""administer contract payments""], ""confidence"": ""medium"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 520, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Logistics Coordinators\"", \""defining_skills\"": [\""contract administration\"", \""invoice preparation\"", \""spare parts delivery\""], \""defining_responsibility_signals\"": [\""coordinate with departments\"", \""administer contract payments\""], \""confidence\"": \""medium\""}""}, {""community_id"": 520, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Procurement Specialists"", ""defining_skills"": [""procurement"", ""purchasing"", ""quotations""], ""defining_responsibility_signals"": [""support"", ""track materials""], ""confidence"": ""medium"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 520, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Procurement Specialists\"", \""defining_skills\"": [\""procurement\"", \""purchasing\"", \""quotations\""], \""defining_responsibility_signals\"": [\""support\"", \""track materials\""], \""confidence\"": \""medium\""}""}]",21
